"OriginalPath","DestinationPath","Bytes","SHA256","Status"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/fig01d_throughput.jpg","_sources/model-reports/deepseek/deepseek-v2/images/fig01d_throughput.jpg","17815","35c1024706647e1768e0aef721ed55ba7d0976aa4014f9202cf2670852798d21","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/fig02_architecture.jpg","_sources/model-reports/deepseek/deepseek-v2/images/fig02_architecture.jpg","159094","cca8fe666963ac3ff76b2b6aaaabfd13c9a705cc8929acf94729beac8bf639b7","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/fig03_attention_comparison.jpg","_sources/model-reports/deepseek/deepseek-v2/images/fig03_attention_comparison.jpg","71560","cc6eb11554b70471078a48894b558e8037c2b4a2da5744bbab745057b07fc090","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/fig04_niah_test.jpg","_sources/model-reports/deepseek/deepseek-v2/images/fig04_niah_test.jpg","48848","1719943e7ec5097c7db6d5454c92fcaa1b3f56844977b02b5951a43ce1e68e94","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/fig05_code_benchmark.jpg","_sources/model-reports/deepseek/deepseek-v2/images/fig05_code_benchmark.jpg","67975","7640c7c359fbe6f3312755dac2c47bd8d0de70565cb76dd7b265a6abfb07c280","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/mmlu.pdf","_sources/model-reports/deepseek/deepseek-v2/images/mmlu.pdf","27833","75f2878fb3c9e1e48d326d42a1c2ddf381e8698f69a4eb3f73e7cd70f69d7da5","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/needle_in_a_haystack.pdf","_sources/model-reports/deepseek/deepseek-v2/images/needle_in_a_haystack.pdf","27946","36d7c174a9e16dd3b8aac0eb96560de7fb568a9bb325564caec81bf65bc4830b","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table13_arc_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table13_arc_example.jpg","117416","262f441143477f6d2af9e81b27c9a9cfdb6384fcb4599364e7e696bba898ee8a","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table14_bbh_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table14_bbh_example.jpg","229322","efce62fa9a92c56f24ddb8091a9920d131d9b90d5654f78b6dea456dc73e78a8","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table16_c3_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table16_c3_example.jpg","34398","ffab09c7dee35b066b15624f5ba881215c9b2f1df8ca5280a1d642947f057867","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table17_ccpm_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table17_ccpm_example.jpg","65582","2fae71e8cf537d1e79982de7eaa6ff9289bddf8bca942e006981b855ab4cec88","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table19_cmmlu_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table19_cmmlu_example.jpg","106860","b74a64a6bbefb6e4c16ab5ada28af05a38206b485f464cbd910b08350c0bbadf","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table20_chinese_reading_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table20_chinese_reading_example.jpg","106211","03bbbc29b4596575d1b1cc0a954964572bc19e1fa86b958e6510512dd3187c83","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table21_drop_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table21_drop_example.jpg","98092","0b3395338999036b4adc2daeb6fa1652f6ed5c6e605e9bd5414829d91ee8d60a","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table22_chid_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table22_chid_example.jpg","59581","d20002a2fdabd93f1189c0f79ff948dc16b0353deb090f2e880b45fcaa13d015","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table26_humaneval_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table26_humaneval_example.jpg","27899","000aca9c8a7be4b7af1b5cd64a82ba8a232b879371e6ef15ea4d3e82cae82902","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table27_math_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table27_math_example.jpg","254309","cc0a77d20716f9caa0f83a4caa3ad83200819bb526b7c785130c8527f5ffa1c0","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table30_naturalquestions_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table30_naturalquestions_example.jpg","56110","50d0e50252c7d3e2015215a7d0fd474a07f4336d9c7d34e7fec47da7524203b8","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table31_openbookqa_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table31_openbookqa_example.jpg","58421","70b40d9f2527e25822dd362dd03392688d89b07cc46cb2395fa18365ffcd9db9","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table32_piqa_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table32_piqa_example.jpg","41151","d0f12de50c88d7ac7d79c018e809e7a729d6dc2515ffee361c727d81861e46fa","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table34_triviaqa_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table34_triviaqa_example.jpg","131089","34a12ecc05d7651e9194ccad6cf1c304ee994a2ee50bfcc6e1b31e219dcaca11","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/table35_winogrande_example.jpg","_sources/model-reports/deepseek/deepseek-v2/images/table35_winogrande_example.jpg","29178","c2c832a988caa999c8e82a847d48a61bc32a0aa4ac44b64924ba240245229004","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_01.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_01.jpg","161025","99f7eec8e7103de7f3e3c7c8f2a22fc4458b48031b2e2855bc7966a258717bc3","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_02.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_02.jpg","1968","4e0fcd256cd0a69e03429126a4530a95cf63ae49392bbdc9fdfb8de6a556433a","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_03.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_03.jpg","3553","f4f7845c0b4176eec9b18b3592581d0e032c9443f6016953dbca64fdd93693eb","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_04.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_04.jpg","3704","88ddd6c0aee6cccc7541d20f6455b5aef8fa77e146d6913b39873a5229fb33e7","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_05.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_05.jpg","3826","a54262ac6e2fde19375014fddcb0c4db47be51fa3af68879810819c2c447d178","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_06.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_06.jpg","120553","77196026ab5c71bd113c23815e27d666f53592b8899a0d9a34ccaaf93ed2f0b4","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_07.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_07.jpg","2979","ecde77279dea224d2c182f6802de6db2722987601b038287fda1178a153340a0","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_08.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_08.jpg","8535","e7827ab8773b30e2536ebcd198781756df387bb61855083b76b47f13fe66ed74","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_09.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_09.jpg","4195","c805834a56f3794389ef1ef79027e27d3a0d02ecc88f747df67192017f065e21","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_10.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_10.jpg","215075","7f8f7ccdbe1dbd85da271f7b7bac143cd7a42f03349ba7509c118f2c74951b76","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_11.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_11.jpg","3354","e67cd375da2db73250023cd8835f8e5cf4ed5061233199cfdba0d91301a8487b","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_12.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_12.jpg","3692","54040026aa3b176b2b1119720ef6ba2d7605fd4fc8220c5d671c012766b1b895","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_13.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_13.jpg","2379","5c9a17f0301258eb85182bca7e6d2595f1b1c27e9c6668564d27b553b3834d82","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_14.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_14.jpg","3072","8166969c6a9d1bd3578375dafcb69b81cc5424c623c81c020ff864ff2b1bd63d","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_15.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_15.jpg","3683","18ddb82d2d14f7371efae54553fad453ee061d8ace7e5144384200d9c36028ea","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_16.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_16.jpg","2362","7e95b39a5edef059946ade611b23521d5b9fca5822d35be172919fd4c03a5b5e","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_17.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_17.jpg","2218","ffc91a4899e95cffab1cb417545204580c8e3dd994bf69d6334c7691bd24d229","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_18.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_18.jpg","9617","9086d5909cab47403c664539f8072cae9838488bc87a711168cb9d1dcefe5768","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_19.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_19.jpg","45386","5115e69333b52fd3839a2643abbba0868e80aebf48532a58dfc2ad4f84f5caac","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_20.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_20.jpg","7326","1197b2e352ea8293d2febd1dfb4df18c5fd9ef3ded41785a2d6b9ca39acd6a89","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_21.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_21.jpg","3302","cc385b2c49487808d09532bb4b90904f65e9c45d759c9e4d67de129731256fc2","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_22.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_22.jpg","7297","8140adf472ba6aef8199328b5dc9f4c64843a4cc21137876359f597a36f07f5e","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_23.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_23.jpg","4594","5f5f860bcb1db973114c6ae5b27bc1105e8b2d9b0d3a4cbec6c6560eaa3e1794","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_24.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_24.jpg","76203","9ab0f9d77c0c19a66c8105ae8566847b6e3c2db315522d7c8ac424bc3d5a6b55","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_25.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_25.jpg","8443","04d419ab0d87f555da887a675b9c1792711c05ca3e4bf3607f78dbf4ab0091af","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_26.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_26.jpg","4209","86599819dc7d7bd7dd9b0febd17ec8db2cee080523a0d28835d06a22c0ca7acf","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_27.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_27.jpg","219793","6e0052c3d7c29ba664a633e73f041b062f2e54ea199445c74003408cd8ec7907","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_28.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_28.jpg","140070","cb4efbd399d48d25edc9295de41fbda93f6ce8d48a8137ce3d53301056b9b387","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_29.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_29.jpg","172352","a4a545853612f1c4b4c8d9b8f5d436d2ba013e7287824a3b7f2ae75fc0da6da2","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_30.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_30.jpg","112090","a9b22a6ee5c4e48b69eb118aa5ebbdd82550e292e6f68eb7870470f417c32008","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_31.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_31.jpg","1927","ba106681ff2caac9b2c74b81992cddd4e41df387957ebff7ff429e3439c42755","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_32.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_32.jpg","5215","c39afb3588e4d6e7670f5c7855adbb7b32fbb28b736b846333d0dfdf63bd2704","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_33.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_33.jpg","46152","c0765ef4dd12166185208955d25e5cda2b641d1375cca0bb9ec28fa318383d94","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_34.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_34.jpg","2025","f914a5cd0ad32c9dbcdaed854e505daf5b0d32eaced9aaf80d7aa5b13257207c","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_35.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_35.jpg","7777","7b726884809bbe7f119a2d7b11e86c28ae13cb0f4c85733049886eb12b86388b","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_36.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_36.jpg","41015","030ee78f2eb6b9f28f9c82336a841445bf815848f22d57a000e751f01442838a","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_37.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_37.jpg","7971","32c5a0ab79da4b9008ab2b9a873afb2d4e13d6d0901f098a39d17cf6804b7d22","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_38.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_38.jpg","2775","aeeba77cb8885187ffc7c797c86878b944d3426680c3a57a0950562373171ea3","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_39.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_39.jpg","5655","c5cfd7cd5025502d67c06a832bdd89c168e99e0bf961acc31aef27ed18408f18","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_40.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_40.jpg","22843","2e6c1d5814adebb0e242095c555004ede57344e9e4dbf2068258a24ba14593d1","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_41.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_41.jpg","2483","bd35d2d51790bb2ec5475985164483ec6b7a91705749de8435bc008d82a96b95","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_42.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_42.jpg","5246","8ddf17c65497d1723c0d217b560d0f330f369bf16c54f9ad7fb83e8839c9aca8","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_43.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_43.jpg","234720","728bea32b60d631ee77864fb401105f00611964e387596397d5b00c14d9c7bf0","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_44.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_44.jpg","2821","f9251c759dcc991cd51b6b6e6357074080aeeaa754464edac8b184ef956c5252","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_45.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_45.jpg","44348","03f9798f2ba92baf90a59e37e087239047ad096c19299d655908dfc4d0d01395","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_46.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_46.jpg","2577","3c7d2e7bf4c8f0c6e5321254ae0a453cde466bea0e0034e6c42ba735c02392ab","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_47.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_47.jpg","3743","a2f46d262207a581513fb5108e1ce9eba4802e7c3501f003ddd5e81e6b129a54","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_48.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_48.jpg","52613","6d8b1568165ffdde39c913bc48edfe3f54244600c34ba04ba908701220ae6f85","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_49.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_49.jpg","3055","7c497d6e12f5791bc6a8646e519fec6823b9c067c2f70f32e09e325963beea06","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_50.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_50.jpg","40291","41d9407a4d4defccf81b046edacae74ae554a93113aa9bcf467268d12df2485c","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_51.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_51.jpg","3152","9bddd9cbf02de742c21e2d4e427925dad4ab1f8f36a9fdd8a30930eb202ff1da","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_52.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_52.jpg","4300","ebff7a48b3c537bb0d39b45fa0550e2244a71a88f1386fecc7f36a7630a356df","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_53.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_53.jpg","7822","4764e72d03a9604f72c327b30d9037c9f03d6fac36a560fd2f89ef2ec333dde5","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_54.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_54.jpg","6653","d15ec1424fdcc5a4dd990a89223034618c708abd9bd98d5fd264f5e18d6bfe51","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_55.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_55.jpg","6499","704efec60fd887d173513a8f5d8bfea18106a229d95c1927905c80a247ffa56b","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_56.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_56.jpg","122500","d785ce039c46d43b19fed0d1cd051d0351ebcf5393c2adb73d4b8e4db979b82a","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_57.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_57.jpg","7720","576dcbf0215c4df9d941646bf9b25ef0e28dadfab56cb18b1412749764112b4d","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_58.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_58.jpg","396728","25d1c447f060f0218739a710703a038f2be4f5d0da5ce691f9bdaaf6b7e51411","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_59.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_59.jpg","2887","11e24dc6bd6ae366fd7a39d54dbe414f83990b1eb96e85ab63bbea307013b86a","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_60.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_60.jpg","3905","5dc23b16e500b6155d0d08abbd9a16fa7840e74b99ef6e9d056f93aed2e672e0","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_61.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_61.jpg","2250","d33e6b6eb15ed4fefbdd82e8d95c1719d2b5f3c933f7e0e5a984866f33f0a49f","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_62.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_62.jpg","2749","97aae3a9d6992dcbccf2e937fa4bc9b67652497fb370a6780ecd808820d7c7af","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_63.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_63.jpg","6645","2d685e20a70e147518d56f6722bdcb4da78f79acc78628e0aec9081dcc94b639","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/images/unused_64.jpg","_sources/model-reports/deepseek/deepseek-v2/images/unused_64.jpg","2763","e8d6f78b91e1fb050e022a58a0381c1012da48c6d1ce0a875fae1f20a185542b","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/03-DeepSeek-V2/pdfs/DeepSeek-V2-Technical-Report.pdf","_sources/model-reports/deepseek/deepseek-v2/pdfs/DeepSeek-V2-Technical-Report.pdf","1586880","f149f9c09aa8b46ce6a740a255a99b7cc2317ac5b065989339919b7e6c329c9b","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/04-DeepSeek-Coder-V2/images/curve.pdf","_sources/model-reports/deepseek/deepseek-coder-v2/images/curve.pdf","70004","e300dbb0482be96ae254a007bb45fb9a3b5106a363e58e3e63f8fd25af98f89d","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/04-DeepSeek-Coder-V2/images/data_clean_pipeline.pdf","_sources/model-reports/deepseek/deepseek-coder-v2/images/data_clean_pipeline.pdf","271504","4a8ad06308eaacef250bcab9f92e33c418b8653382a81cb366e566a5973319a8","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/04-DeepSeek-Coder-V2/images/example.png","_sources/model-reports/deepseek/deepseek-coder-v2/images/example.png","326992","c9e815070d928c0c4be40e8c0c6d6e4543b2b369d39ef921b2f9183ef6c7cdca","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/04-DeepSeek-Coder-V2/images/fig01_performance_comparison.jpg","_sources/model-reports/deepseek/deepseek-coder-v2/images/fig01_performance_comparison.jpg","86427","8fdda141430be968311e591fd97872a80bd06ac46a724264e27c684554365092","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/04-DeepSeek-Coder-V2/images/fig02_niah_test.jpg","_sources/model-reports/deepseek/deepseek-coder-v2/images/fig02_niah_test.jpg","47681","bff9c5968d40451e499a7c0a23a7a321d6ad7cef2022e255609b340f85a6de22","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/04-DeepSeek-Coder-V2/images/fig03a_reward_model_signal.jpg","_sources/model-reports/deepseek/deepseek-coder-v2/images/fig03a_reward_model_signal.jpg","28521","69968d21b947659518ac7a9c03ade5768f9ee7f5986d0f4182ad7c9722665732","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/04-DeepSeek-Coder-V2/images/fig03b_methods_performance.jpg","_sources/model-reports/deepseek/deepseek-coder-v2/images/fig03b_methods_performance.jpg","28260","78f393ffffa21cec396fc73dfb368e51a9da65cb76710d5645df958b7b1f48c0","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/04-DeepSeek-Coder-V2/images/fim.pdf","_sources/model-reports/deepseek/deepseek-coder-v2/images/fim.pdf","18234","248ddc63657002d26fd3f602a1d4cc789ceb47b24dfcef1cfd5f1ff83f592160","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/04-DeepSeek-Coder-V2/images/longcontext.pdf","_sources/model-reports/deepseek/deepseek-coder-v2/images/longcontext.pdf","27527","f3a2bbb84fcbfd12cebb8c44e67b8cc0a1eefbd63706f51f4c8ea0f0633486f4","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/04-DeepSeek-Coder-V2/images/performance.pdf","_sources/model-reports/deepseek/deepseek-coder-v2/images/performance.pdf","30191","57e204df8638efc4652e4ff55d88a7283bd70c8c7224e169541e447d2a77367d","verified"
"14-主流开源模型全景解析与技术报告精读/14.1-DeepSeek/04-DeepSeek-Coder-V2/images/PLT.png","_sources/model-reports/deepseek/deepseek-coder-v2/images/PLT.png","700199","2b58d66dc6c76945089c23988a5c38219490f79739bcbb9beae149e7dcb3ac7b","verified"
